"codfazenda";"codplantio";"areaplantio";"matgen";"espacamento";"parcela";"areaparc";"x";"y";"srid";"idade";"fila";"cova";"fuste";"cat";"dap";"ht"
759564;1791;52,12;35;"3,60X2,50";1;400;-43,2612129438522;-17,6367772958128;4326;8,28;4;9;1;"Normal";14,04;NA
759564;1791;52,12;35;"3,60X2,50";1;400;-43,2612129438522;-17,6367772958128;4326;8,28;5;1;1;"Normal";17,83;25,7
759564;1791;52,12;35;"3,60X2,50";1;400;-43,2612129438522;-17,6367772958128;4326;8,28;5;2;1;"Normal";16,04;NA
759564;1791;52,12;35;"3,60X2,50";1;400;-43,2612129438522;-17,6367772958128;4326;8,28;5;3;1;"Normal";16,93;NA
759564;1791;52,12;35;"3,60X2,50";1;400;-43,2612129438522;-17,6367772958128;4326;8,28;5;4;1;"Normal";15,47;NA
759564;1791;52,12;35;"3,60X2,50";1;400;-43,2612129438522;-17,6367772958128;4326;8,28;5;5;1;"Normal";15,95;NA
759564;1791;52,12;35;"3,60X2,50";1;400;-43,2612129438522;-17,6367772958128;4326;8,28;5;6;1;"Normal";16,17;NA
759564;1791;52,12;35;"3,60X2,50";1;400;-43,2612129438522;-17,6367772958128;4326;8,28;5;7;1;"Normal";17,22;NA
759564;1791;52,12;35;"3,60X2,50";1;400;-43,2612129438522;-17,6367772958128;4326;8,28;5;8;1;"Normal";16,11;NA
759564;1791;52,12;35;"3,60X2,50";1;400;-43,2612129438522;-17,6367772958128;4326;8,28;5;9;1;"Normal";16,04;NA
759564;1791;52,12;35;"3,60X2,50";1;400;-43,2612129438522;-17,6367772958128;4326;8,28;6;1;1;"Normal";16,77;NA
759564;1791;52,12;35;"3,60X2,50";1;400;-43,2612129438522;-17,6367772958128;4326;8,28;6;2;1;"Normal";16,9;NA
759564;1791;52,12;35;"3,60X2,50";1;400;-43,2612129438522;-17,6367772958128;4326;8,28;6;3;1;"Normal";15,57;NA
759564;1791;52,12;35;"3,60X2,50";1;400;-43,2612129438522;-17,6367772958128;4326;8,28;6;4;1;"Normal";16,01;NA
759564;1791;52,12;35;"3,60X2,50";1;400;-43,2612129438522;-17,6367772958128;4326;8,28;6;5;1;"Normal";16,97;NA
759564;1791;52,12;35;"3,60X2,50";1;400;-43,2612129438522;-17,6367772958128;4326;8,28;6;6;1;"Normal";17,41;25,7
759564;1791;52,12;35;"3,60X2,50";1;400;-43,2612129438522;-17,6367772958128;4326;8,28;6;7;1;"Normal";17,35;NA
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;1;1;1;"Normal";16,07;25,7
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;1;2;1;"Normal";17,83;26
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;1;3;1;"Normal";17,51;25,8
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;2;1;1;"Normal";16,77;24,7
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;2;2;1;"Normal";15,37;24,2
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;2;3;1;"Normal";14,39;23,8
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;2;4;1;"Normal";16,07;24,6
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;2;5;1;"Normal";11,05;21,1
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;2;6;1;"Normal";18,78;25,1
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;2;7;1;"Normal";14,96;24,7
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;2;8;1;"Normal";19,26;27
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;3;1;1;"Normal";16,01;25,2
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;3;2;1;"Normal";13,05;NA
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;3;3;1;"Normal";16,04;NA
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;3;4;1;"Normal";18,53;25,1
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;3;5;1;"Falha";NA;NA
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;3;6;1;"Normal";17,57;NA
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;3;7;1;"Normal";16,14;NA
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;3;8;1;"Normal";15,44;NA
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;3;9;1;"Normal";16,01;NA
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;4;1;1;"Normal";16,87;NA
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;4;2;1;"Normal";14,32;NA
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;4;3;1;"Normal";15,92;NA
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;4;4;1;"Normal";15,37;NA
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;4;5;1;"Normal";9,61;NA
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;4;6;1;"Normal";18,46;25,2
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;4;7;1;"Normal";16,74;NA
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;4;8;1;"Normal";12,38;NA
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;4;9;1;"Normal";17,6;NA
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;5;1;1;"Normal";17,25;NA
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;5;2;1;"Normal";16,74;NA
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;5;3;1;"Normal";14,74;NA
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;5;4;1;"Normal";17,41;NA
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;5;5;1;"Normal";16,55;NA
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;5;6;1;"Normal";15,98;NA
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;5;7;1;"Normal";15,79;NA
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;5;8;1;"Falha";NA;NA
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;6;1;1;"Normal";9,07;NA
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;6;2;1;"Normal";15,28;NA
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;6;3;1;"Normal";16,71;NA
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;6;4;1;"Normal";15,06;NA
759564;1791;52,12;35;"3,60X2,50";2;400;-43,2596948443365;-17,6368723284991;4326;8,28;6;5;1;"Normal";16,23;NA
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;1;1;1;"Normal";20,34;25
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;1;2;1;"Normal";18,97;25,3
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;1;3;1;"Dano por vento";8,09;NA
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;1;4;1;"Normal";16,3;23,3
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;1;5;1;"Normal";14,71;21,7
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;1;6;1;"Normal";13,78;21,6
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;1;7;1;"Normal";15,18;21,9
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;2;1;1;"Normal";12,89;18,9
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;2;2;1;"Normal";13,43;19,2
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;2;3;1;"Normal";8,31;16,7
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;2;4;1;"Normal";14,1;21
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;2;5;1;"Normal";13,91;22,3
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;2;6;1;"Normal";13,11;20,2
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;2;7;1;"Normal";14,99;21,4
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;2;8;1;"Normal";10,57;NA
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;2;9;1;"Normal";16,68;NA
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;2;10;1;"Normal";16,3;NA
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;3;1;1;"Normal";10,15;NA
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;3;2;1;"Normal";15,76;NA
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;3;3;1;"Normal";14,32;NA
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;3;4;1;"Normal";14,58;NA
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;3;5;1;"Normal";13,05;NA
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;3;6;1;"Normal";14,16;NA
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;3;7;1;"Normal";6,65;NA
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;3;8;1;"Normal";14,55;NA
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;4;1;1;"Falha";NA;NA
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;4;2;1;"Normal";13,85;NA
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;4;3;1;"Normal";14,64;NA
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;4;4;1;"Normal";14,32;NA
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;4;5;1;"Normal";7,42;NA
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;4;6;1;"Normal";12,89;NA
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;4;7;1;"Normal";13,46;NA
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;4;8;1;"Normal";12,96;NA
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;4;9;1;"Normal";13,62;NA
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;5;1;1;"Normal";11,36;NA
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;5;2;1;"Normal";11,62;NA
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;5;3;1;"Normal";13,37;NA
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;5;4;1;"Normal";12,41;NA
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;5;5;1;"Normal";12,13;NA
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;5;6;1;"Falha";NA;NA
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;5;7;1;"Normal";17,67;19,6
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;6;1;1;"Normal";9,23;NA
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;6;2;1;"Normal";16,9;22,2
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;6;3;1;"Normal";13,59;NA
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;6;4;1;"Bifurcada";12,99;NA
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;6;4;2;"Bifurcada";11,14;NA
759564;1791;52,12;35;"3,60X2,50";3;400;-43,2659561293894;-17,6384183650014;4326;8,28;6;5;1;"Normal";14,01;NA
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;1;1;1;"Normal";16,77;27,2
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;1;2;1;"Normal";16,74;26,9
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;1;3;1;"Normal";16,07;27,2
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;1;4;1;"Normal";17,83;27,3
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;1;5;1;"Normal";14,83;26,8
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;1;6;1;"Normal";16,3;26,8
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;2;1;1;"Normal";15,28;26
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;2;2;1;"Normal";15,44;26
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;2;3;1;"Normal";14,96;25,9
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;2;4;1;"Normal";16,39;26,4
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;2;5;1;"Normal";16,65;26,6
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;2;6;1;"Normal";14,51;NA
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;2;7;1;"Normal";17,83;27,3
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;2;8;1;"Normal";16,23;NA
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;3;1;1;"Normal";16,42;NA
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;3;2;1;"Normal";15,34;NA
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;3;3;1;"Normal";13,56;NA
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;3;4;1;"Normal";12,73;NA
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;3;5;1;"Normal";16,71;NA
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;3;6;1;"Normal";15,92;NA
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;3;7;1;"Normal";14,55;NA
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;3;8;1;"Normal";15,98;NA
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;3;9;1;"Normal";18,14;26,9
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;4;1;1;"Normal";17,41;NA
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;4;2;1;"Falha";NA;NA
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;4;3;1;"Normal";14,32;NA
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;4;4;1;"Normal";17,03;NA
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;4;5;1;"Normal";16,77;NA
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;4;6;1;"Normal";14,23;NA
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;4;7;1;"Normal";17,28;NA
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;4;8;1;"Normal";16,27;NA
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;4;9;1;"Normal";17;NA
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;5;1;1;"Normal";16,36;NA
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;5;2;1;"Normal";14,04;NA
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;5;3;1;"Normal";15,47;NA
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;5;4;1;"Normal";14,07;NA
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;5;5;1;"Normal";15,37;NA
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;5;6;1;"Normal";13,43;NA
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;5;7;1;"Bifurcada";15,28;NA
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;5;7;2;"Bifurcada";9,26;NA
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;5;8;1;"Normal";15,92;NA
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;6;1;1;"Normal";18,97;26,3
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;6;2;1;"Normal";17,7;NA
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;6;3;1;"Normal";15,79;NA
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;6;4;1;"Normal";16,97;NA
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;6;5;1;"Normal";12,57;NA
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;6;6;1;"Normal";17,25;NA
759564;1791;52,12;35;"3,60X2,50";4;400;-43,2644017079715;-17,6383685445528;4326;8,28;7;1;1;"Normal";15,6;NA
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;1;1;1;"Normal";17,19;26,7
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;1;2;1;"Normal";12,8;24,6
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;1;3;1;"Normal";14,51;26,1
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;1;4;1;"Normal";16,27;26,7
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;1;5;1;"Normal";16,55;26,6
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;1;6;1;"Normal";12,45;25,4
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;1;7;1;"Normal";17,19;26,7
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;2;1;1;"Normal";15,6;26,7
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;2;2;1;"Normal";15,6;26,4
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;2;3;1;"Normal";16,55;26,8
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;2;4;1;"Normal";14,67;NA
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;2;5;1;"Normal";17,35;NA
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;2;6;1;"Normal";13,88;NA
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;2;7;1;"Normal";17,25;NA
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;2;8;1;"Normal";14,42;NA
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;2;9;1;"Normal";17,13;NA
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;3;1;1;"Normal";17,83;NA
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;3;2;1;"Normal";18,84;28,2
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;3;3;1;"Normal";15,98;NA
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;3;4;1;"Normal";17,79;NA
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;3;5;1;"Normal";15,66;NA
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;3;6;1;"Normal";16,2;NA
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;3;7;1;"Normal";15,79;NA
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;3;8;1;"Normal";15,28;NA
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;3;9;1;"Normal";14,99;NA
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;4;1;1;"Normal";15,85;NA
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;4;2;1;"Normal";17,35;NA
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;4;3;1;"Normal";19,13;27,4
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;4;4;1;"Normal";17,54;NA
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;4;5;1;"Normal";18,02;NA
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;4;6;1;"Normal";17,16;NA
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;4;7;1;"Normal";16,23;NA
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;4;8;1;"Normal";17,35;NA
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;4;9;1;"Normal";18,46;28,4
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;5;1;1;"Normal";17,25;NA
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;5;2;1;"Normal";17,67;NA
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;5;3;1;"Normal";16,93;NA
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;5;4;1;"Normal";16,58;NA
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;5;5;1;"Normal";18,21;27,5
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;5;6;1;"Normal";16,07;NA
759564;1791;52,12;35;"3,60X2,50";5;400;-43,2628372596002;-17,6383818724637;4326;8,28;5;7;1;"Normal";14,9;NA
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;1;1;1;"Normal";15,66;25,5
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;1;2;1;"Normal";12,22;23,3
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;1;3;1;"Normal";16,14;25,4
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;1;4;1;"Normal";16,58;25,8
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;1;5;1;"Normal";12,7;24,2
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;1;6;1;"Normal";14,9;25,7
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;1;7;1;"Normal";12,67;25,3
759564;1791;52,12;35;"3,60X2,50";6;400;-43,2612828416962;-17,6383320275136;4326;8,28;2;1;1;"Normal";17,03;26,2
