"talhao";"area";"idade";"parcela";"areaparc";"fuste";"categoria";"cap";"ht";"hdom"
38;28,43;6,3;57;500;32;"Normal";38,8;22,5;24,74
38;28,43;6,3;57;500;33;"Normal";44,01;23,2;24,74
38;28,43;6,3;57;500;34;"Normal";38,11;NA;24,74
38;28,43;6,3;57;500;35;"Tombada";35,31;NA;24,74
38;28,43;6,3;57;500;36;"Normal";47,82;23,6;24,74
38;28,43;6,3;57;500;37;"Normal";43,61;23;24,74
38;28,43;6,3;57;500;38;"Normal";36,41;21,9;24,74
38;28,43;6,3;57;500;39;"Normal";29,59;20,3;24,74
38;28,43;6,3;57;500;40;"Normal";44,99;23,6;24,74
38;28,43;6,3;57;500;41;"Dominante";50,01;24;24,74
38;28,43;6,3;57;500;42;"Normal";39,4;NA;24,74
38;28,43;6,3;57;500;43;"Normal";47;NA;24,74
38;28,43;6,3;57;500;44;"Normal";41,41;NA;24,74
38;28,43;6,3;57;500;45;"Normal";41,5;NA;24,74
38;28,43;6,3;57;500;46;"Normal";43,51;NA;24,74
38;28,43;6,3;57;500;47;"Normal";45,9;NA;24,74
38;28,43;6,3;57;500;48;"Torta";23,18;NA;24,74
38;28,43;6,3;57;500;49;"Normal";48,79;NA;24,74
38;28,43;6,3;57;500;50;"Normal";47;NA;24,74
38;28,43;6,3;57;500;51;"Normal";46,31;NA;24,74
38;28,43;6,3;57;500;52;"Normal";43,2;NA;24,74
38;28,43;6,3;57;500;53;"Dominante";50,2;25,3;24,74
38;28,43;6,3;57;500;54;"Normal";40,21;NA;24,74
38;28,43;6,3;57;500;55;"Normal";44,99;NA;24,74
38;28,43;6,3;57;500;56;"Normal";46,5;NA;24,74
38;28,43;6,3;57;500;57;"Normal";36,51;NA;24,74
38;28,43;6,3;57;500;58;"Normal";43,79;NA;24,74
38;28,43;6,3;57;500;59;"Normal";45,8;NA;24,74
38;28,43;6,3;57;500;60;"Dominante";49,2;24;24,74
38;28,43;6,3;57;500;61;"Normal";39,8;NA;24,74
38;28,43;6,3;57;500;62;"Normal";41,5;NA;24,74
38;28,43;6,3;57;500;63;"Normal";41,81;NA;24,74
38;28,43;6,3;57;500;64;"Normal";41,19;NA;24,74
38;28,43;6,3;57;500;65;"Normal";40,09;NA;24,74
38;28,43;6,3;57;500;66;"Normal";45,4;NA;24,74
38;28,43;6,3;57;500;67;"Normal";48;NA;24,74
38;28,43;6,3;57;500;68;"Falha";0;NA;24,74
38;28,43;6,3;57;500;69;"Normal";43,01;NA;24,74
38;28,43;6,3;57;500;70;"Falha";0;NA;24,74
38;28,43;6,3;57;500;71;"Dominante";52,81;25,4;24,74
38;28,43;6,3;57;500;72;"Normal";45,71;NA;24,74
38;28,43;6,3;57;500;73;"Normal";44,8;NA;24,74
38;28,43;6,3;57;500;74;"Normal";42,91;NA;24,74
38;28,43;6,3;57;500;75;"Normal";39,99;NA;24,74
38;28,43;6,3;57;500;76;"Normal";44,3;NA;24,74
38;28,43;6,3;57;500;77;"Normal";38,2;NA;24,74
38;28,43;6,3;57;500;78;"Normal";26,2;NA;24,74
38;28,43;6,3;57;500;79;"Normal";44,01;NA;24,74
38;28,43;6,3;57;500;80;"Normal";43,01;NA;24,74
38;28,43;6,3;57;500;81;"Normal";42,91;NA;24,74
38;28,43;6,3;57;500;82;"Dominante";49,2;25;24,74
38;28,43;6,3;57;500;83;"Normal";41,5;NA;24,74
38;28,43;6,3;57;500;84;"Normal";48,6;NA;24,74
38;28,43;6,3;57;500;85;"Normal";42,29;NA;24,74
38;28,43;6,3;57;500;86;"Normal";39,49;NA;24,74
39;17,16;6,3;58;500;1;"Normal";47,82;NA;26,32
39;17,16;6,3;58;500;2;"Normal";45,9;NA;26,32
39;17,16;6,3;58;500;3;"Normal";47,91;NA;26,32
39;17,16;6,3;58;500;4;"Normal";43,01;NA;26,32
39;17,16;6,3;58;500;5;"Normal";50,3;NA;26,32
39;17,16;6,3;58;500;6;"Normal";46,21;NA;26,32
39;17,16;6,3;58;500;7;"Normal";42;NA;26,32
39;17,16;6,3;58;500;8;"Normal";44,89;NA;26,32
39;17,16;6,3;58;500;9;"Normal";27,11;NA;26,32
39;17,16;6,3;58;500;10;"Normal";47,82;NA;26,32
39;17,16;6,3;58;500;11;"Normal";42,51;NA;26,32
39;17,16;6,3;58;500;12;"Dominante";56,01;25,8;26,32
39;17,16;6,3;58;500;13;"Normal";49,89;NA;26,32
39;17,16;6,3;58;500;14;"Normal";32,89;NA;26,32
39;17,16;6,3;58;500;15;"Normal";49,01;NA;26,32
39;17,16;6,3;58;500;16;"Normal";48,51;NA;26,32
39;17,16;6,3;58;500;17;"Normal";48,41;NA;26,32
39;17,16;6,3;58;500;18;"Normal";36,1;NA;26,32
39;17,16;6,3;58;500;19;"Normal";43,51;NA;26,32
39;17,16;6,3;58;500;20;"Normal";48,19;NA;26,32
39;17,16;6,3;58;500;21;"Normal";50,2;NA;26,32
39;17,16;6,3;58;500;22;"Normal";36,51;NA;26,32
39;17,16;6,3;58;500;23;"Normal";50,39;NA;26,32
39;17,16;6,3;58;500;24;"Normal";49,89;NA;26,32
39;17,16;6,3;58;500;25;"Normal";39,99;NA;26,32
39;17,16;6,3;58;500;26;"Normal";48,19;24,9;26,32
39;17,16;6,3;58;500;27;"Normal";45,99;24,7;26,32
39;17,16;6,3;58;500;28;"Normal";46,5;24,9;26,32
39;17,16;6,3;58;500;29;"Normal";42,19;21,9;26,32
39;17,16;6,3;58;500;30;"Normal";47,09;25,3;26,32
39;17,16;6,3;58;500;31;"Normal";51,58;25,1;26,32
39;17,16;6,3;58;500;32;"Normal";38,89;22,8;26,32
39;17,16;6,3;58;500;33;"Normal";49,29;24,7;26,32
39;17,16;6,3;58;500;34;"Normal";51,3;NA;26,32
39;17,16;6,3;58;500;35;"Normal";44,2;23;26,32
39;17,16;6,3;58;500;36;"Morta";13,41;NA;26,32
39;17,16;6,3;58;500;37;"Bifurcada Abaixo";42,19;22,3;26,32
39;17,16;6,3;58;500;38;"Normal";39,99;NA;26,32
39;17,16;6,3;58;500;39;"Normal";33,8;NA;26,32
39;17,16;6,3;58;500;40;"Normal";40,5;NA;26,32
39;17,16;6,3;58;500;41;"Normal";35,69;NA;26,32
39;17,16;6,3;58;500;42;"Normal";42;NA;26,32
39;17,16;6,3;58;500;43;"Normal";32,8;NA;26,32
39;17,16;6,3;58;500;44;"Normal";34,21;NA;26,32
39;17,16;6,3;58;500;45;"Normal";40,31;NA;26,32
39;17,16;6,3;58;500;46;"Normal";50,99;NA;26,32
39;17,16;6,3;58;500;47;"Normal";26,8;NA;26,32
39;17,16;6,3;58;500;48;"Normal";47,6;NA;26,32
39;17,16;6,3;58;500;49;"Normal";43,2;NA;26,32
39;17,16;6,3;58;500;50;"Bifurcada Abaixo";18,79;NA;26,32
39;17,16;6,3;58;500;51;"Bifurcada Abaixo";19,2;NA;26,32
39;17,16;6,3;58;500;52;"Normal";53,19;NA;26,32
39;17,16;6,3;58;500;53;"Normal";50,11;NA;26,32
39;17,16;6,3;58;500;54;"Normal";48;NA;26,32
39;17,16;6,3;58;500;55;"Normal";44,99;NA;26,32
39;17,16;6,3;58;500;56;"Normal";19,29;NA;26,32
39;17,16;6,3;58;500;57;"Normal";50,2;NA;26,32
39;17,16;6,3;58;500;58;"Normal";44,3;NA;26,32
39;17,16;6,3;58;500;59;"Normal";43,01;NA;26,32
39;17,16;6,3;58;500;60;"Normal";40,21;NA;26,32
39;17,16;6,3;58;500;61;"Normal";44,8;NA;26,32
39;17,16;6,3;58;500;62;"Normal";41;NA;26,32
39;17,16;6,3;58;500;63;"Dominante";59,78;26,7;26,32
39;17,16;6,3;58;500;64;"Normal";42;NA;26,32
39;17,16;6,3;58;500;65;"Normal";51,99;NA;26,32
39;17,16;6,3;58;500;66;"Normal";24,6;NA;26,32
39;17,16;6,3;58;500;67;"Dominante";56,99;26,4;26,32
39;17,16;6,3;58;500;68;"Normal";53,6;NA;26,32
39;17,16;6,3;58;500;69;"Normal";50,01;NA;26,32
39;17,16;6,3;58;500;70;"Dominante";54,41;25,9;26,32
39;17,16;6,3;58;500;71;"Normal";46,81;NA;26,32
39;17,16;6,3;58;500;72;"Dominante";61,7;26,8;26,32
39;17,16;6,3;58;500;73;"Normal";52,31;NA;26,32
39;17,16;6,3;58;500;74;"Normal";54;NA;26,32
39;17,16;6,3;58;500;75;"Normal";53,91;NA;26,32
39;17,16;6,3;58;500;76;"Normal";38,01;NA;26,32
39;17,16;6,3;58;500;77;"Normal";43,2;NA;26,32
40;17,57;6,3;59;500;1;"Normal";50,2;NA;26,02
40;17,57;6,3;59;500;2;"Normal";45,9;NA;26,02
40;17,57;6,3;59;500;3;"Normal";48,91;NA;26,02
40;17,57;6,3;59;500;4;"Normal";47;NA;26,02
40;17,57;6,3;59;500;5;"Normal";51,99;NA;26,02
40;17,57;6,3;59;500;6;"Normal";45,9;NA;26,02
40;17,57;6,3;59;500;7;"Normal";37,01;NA;26,02
40;17,57;6,3;59;500;8;"Dominante";56,8;25,8;26,02
40;17,57;6,3;59;500;9;"Normal";33,9;NA;26,02
40;17,57;6,3;59;500;10;"Dominante";56,99;25,3;26,02
40;17,57;6,3;59;500;11;"Normal";41,81;NA;26,02
40;17,57;6,3;59;500;12;"Normal";36,29;NA;26,02
40;17,57;6,3;59;500;13;"Normal";49,2;NA;26,02
40;17,57;6,3;59;500;14;"Normal";53,69;NA;26,02
40;17,57;6,3;59;500;15;"Normal";45,99;NA;26,02
40;17,57;6,3;59;500;16;"Normal";50,3;NA;26,02
40;17,57;6,3;59;500;17;"Dominante";59;27;26,02
40;17,57;6,3;59;500;18;"Falha";0;0;26,02
40;17,57;6,3;59;500;19;"Normal";40,21;NA;26,02
40;17,57;6,3;59;500;20;"Normal";29,91;NA;26,02
40;17,57;6,3;59;500;21;"Normal";41,31;NA;26,02
40;17,57;6,3;59;500;22;"Normal";36,79;NA;26,02
40;17,57;6,3;59;500;23;"Normal";45,99;NA;26,02
40;17,57;6,3;59;500;24;"Normal";47;NA;26,02
40;17,57;6,3;59;500;25;"Normal";49,89;NA;26,02
40;17,57;6,3;59;500;26;"Normal";42;NA;26,02
40;17,57;6,3;59;500;27;"Normal";50,3;NA;26,02
40;17,57;6,3;59;500;28;"Normal";35;NA;26,02
40;17,57;6,3;59;500;29;"Normal";50,8;NA;26,02
40;17,57;6,3;59;500;30;"Normal";50,01;NA;26,02
40;17,57;6,3;59;500;31;"Normal";37,7;20,3;26,02
40;17,57;6,3;59;500;32;"Normal";36,91;20,1;26,02
40;17,57;6,3;59;500;33;"Normal";40,21;22,2;26,02
40;17,57;6,3;59;500;34;"Normal";48;NA;26,02
40;17,57;6,3;59;500;35;"Normal";44,3;22,7;26,02
40;17,57;6,3;59;500;36;"Normal";53,6;24;26,02
40;17,57;6,3;59;500;37;"Tombada";48,29;NA;26,02
40;17,57;6,3;59;500;38;"Normal";50,01;24,4;26,02
40;17,57;6,3;59;500;39;"Normal";37,01;20,6;26,02
40;17,57;6,3;59;500;40;"Normal";54;24,9;26,02
40;17,57;6,3;59;500;41;"Normal";43,2;23;26,02
40;17,57;6,3;59;500;42;"Normal";52,59;24,3;26,02
40;17,57;6,3;59;500;43;"Normal";41,59;NA;26,02
40;17,57;6,3;59;500;44;"Normal";47,19;NA;26,02
40;17,57;6,3;59;500;45;"Normal";51,71;NA;26,02
40;17,57;6,3;59;500;46;"Normal";44,01;NA;26,02
40;17,57;6,3;59;500;47;"Normal";52,9;NA;26,02
40;17,57;6,3;59;500;48;"Normal";52,31;NA;26,02
40;17,57;6,3;59;500;49;"Normal";50,39;NA;26,02
40;17,57;6,3;59;500;50;"Normal";46,81;NA;26,02
40;17,57;6,3;59;500;51;"Normal";39,71;NA;26,02
40;17,57;6,3;59;500;52;"Normal";42,69;NA;26,02
40;17,57;6,3;59;500;53;"Normal";49,2;NA;26,02
40;17,57;6,3;59;500;54;"Normal";49,51;NA;26,02
40;17,57;6,3;59;500;55;"Normal";53,82;NA;26,02
40;17,57;6,3;59;500;56;"Normal";44,99;NA;26,02
40;17,57;6,3;59;500;57;"Normal";45,99;NA;26,02
40;17,57;6,3;59;500;58;"Normal";47,09;NA;26,02
40;17,57;6,3;59;500;59;"Normal";45,49;NA;26,02
40;17,57;6,3;59;500;60;"Normal";47,31;NA;26,02
40;17,57;6,3;59;500;61;"Normal";43,39;NA;26,02
40;17,57;6,3;59;500;62;"Normal";48;NA;26,02
40;17,57;6,3;59;500;63;"Normal";53,31;NA;26,02
40;17,57;6,3;59;500;64;"Normal";39,99;NA;26,02
40;17,57;6,3;59;500;65;"Normal";47,41;NA;26,02
40;17,57;6,3;59;500;66;"Normal";49,61;NA;26,02
40;17,57;6,3;59;500;67;"Normal";47,19;NA;26,02
40;17,57;6,3;59;500;68;"Falha";0;NA;26,02
40;17,57;6,3;59;500;69;"Normal";43,01;NA;26,02
40;17,57;6,3;59;500;70;"Normal";46,59;NA;26,02
40;17,57;6,3;59;500;71;"Dominante";55,51;25,9;26,02
40;17,57;6,3;59;500;72;"Normal";39,99;NA;26,02
40;17,57;6,3;59;500;73;"Normal";36,41;NA;26,02
40;17,57;6,3;59;500;74;"Normal";45,58;NA;26,02
40;17,57;6,3;59;500;75;"Normal";48,41;NA;26,02
40;17,57;6,3;59;500;76;"Normal";34,21;NA;26,02
40;17,57;6,3;59;500;77;"Normal";46,5;NA;26,02
40;17,57;6,3;59;500;78;"Normal";49,29;NA;26,02
40;17,57;6,3;59;500;79;"Dominante";57,99;26,1;26,02
40;17,57;6,3;59;500;80;"Normal";53,41;NA;26,02
40;17,57;6,3;59;500;81;"Normal";45,99;NA;26,02
40;17,57;6,3;59;500;82;"Normal";48,91;NA;26,02
41;13,41;6,3;60;500;1;"Normal";49,2;NA;28,3
41;13,41;6,3;60;500;2;"Normal";61,01;NA;28,3
41;13,41;6,3;60;500;3;"Tombada";12,19;NA;28,3
41;13,41;6,3;60;500;4;"Normal";52,59;NA;28,3
41;13,41;6,3;60;500;5;"Normal";43,29;NA;28,3
41;13,41;6,3;60;500;6;"Normal";50,8;NA;28,3
41;13,41;6,3;60;500;7;"Normal";33,4;NA;28,3
41;13,41;6,3;60;500;8;"Normal";52,5;NA;28,3
41;13,41;6,3;60;500;9;"Normal";36;NA;28,3
41;13,41;6,3;60;500;10;"Normal";36,51;NA;28,3
41;13,41;6,3;60;500;11;"Normal";42,6;NA;28,3
41;13,41;6,3;60;500;12;"Normal";59,31;NA;28,3
41;13,41;6,3;60;500;13;"Normal";21,11;NA;28,3
41;13,41;6,3;60;500;14;"Normal";29,31;NA;28,3
41;13,41;6,3;60;500;15;"Normal";52,21;NA;28,3
41;13,41;6,3;60;500;16;"Normal";45,99;NA;28,3
41;13,41;6,3;60;500;17;"Normal";52,81;NA;28,3
41;13,41;6,3;60;500;18;"Normal";35,31;NA;28,3
41;13,41;6,3;60;500;19;"Normal";29,59;NA;28,3
41;13,41;6,3;60;500;20;"Normal";30;NA;28,3
41;13,41;6,3;60;500;21;"Normal";45,21;NA;28,3
41;13,41;6,3;60;500;22;"Normal";43,79;NA;28,3
41;13,41;6,3;60;500;23;"Normal";43,51;NA;28,3
41;13,41;6,3;60;500;24;"Dominante";61,2;28;28,3
41;13,41;6,3;60;500;25;"Normal";25,51;NA;28,3
41;13,41;6,3;60;500;26;"Normal";57,81;NA;28,3
41;13,41;6,3;60;500;27;"Normal";20,99;NA;28,3
41;13,41;6,3;60;500;28;"Normal";50,01;NA;28,3
41;13,41;6,3;60;500;29;"Normal";53;25,6;28,3
41;13,41;6,3;60;500;30;"Normal";54,19;25,9;28,3
41;13,41;6,3;60;500;31;"Normal";58,5;26;28,3
41;13,41;6,3;60;500;32;"Normal";41,41;25,3;28,3
41;13,41;6,3;60;500;33;"Normal";54,7;26,4;28,3
41;13,41;6,3;60;500;34;"Normal";50,2;NA;28,3
41;13,41;6,3;60;500;35;"Normal";44,48;24,3;28,3
41;13,41;6,3;60;500;36;"Normal";49,51;25;28,3
41;13,41;6,3;60;500;37;"Normal";49,39;24,9;28,3
41;13,41;6,3;60;500;38;"Normal";50,99;24,3;28,3
41;13,41;6,3;60;500;39;"Normal";51,21;23;28,3
41;13,41;6,3;60;500;40;"Normal";53,91;NA;28,3
41;13,41;6,3;60;500;41;"Tombada";50,39;NA;28,3
41;13,41;6,3;60;500;42;"Normal";54,79;NA;28,3
41;13,41;6,3;60;500;43;"Normal";57,71;NA;28,3
41;13,41;6,3;60;500;44;"Normal";61,01;NA;28,3
41;13,41;6,3;60;500;45;"Normal";52,81;NA;28,3
41;13,41;6,3;60;500;46;"Normal";28,4;NA;28,3
41;13,41;6,3;60;500;47;"Normal";58,59;NA;28,3
41;13,41;6,3;60;500;48;"Normal";50,99;NA;28,3
41;13,41;6,3;60;500;49;"Normal";38,61;NA;28,3
41;13,41;6,3;60;500;50;"Normal";54;NA;28,3
41;13,41;6,3;60;500;51;"Normal";47;NA;28,3
41;13,41;6,3;60;500;52;"Normal";49,2;NA;28,3
41;13,41;6,3;60;500;53;"Normal";54,6;NA;28,3
41;13,41;6,3;60;500;54;"Dominante";63,99;27,3;28,3
41;13,41;6,3;60;500;55;"Normal";38,8;NA;28,3
41;13,41;6,3;60;500;56;"Normal";51,8;NA;28,3
41;13,41;6,3;60;500;57;"Normal";52,59;NA;28,3
41;13,41;6,3;60;500;58;"Normal";56,99;NA;28,3
41;13,41;6,3;60;500;59;"Normal";51,99;NA;28,3
41;13,41;6,3;60;500;60;"Dominante";63,59;28,3;28,3
41;13,41;6,3;60;500;61;"Normal";39,21;NA;28,3
41;13,41;6,3;60;500;62;"Normal";42,79;NA;28,3
41;13,41;6,3;60;500;63;"Normal";53,31;NA;28,3
41;13,41;6,3;60;500;64;"Normal";59;NA;28,3
41;13,41;6,3;60;500;65;"Normal";17,4;NA;28,3
41;13,41;6,3;60;500;66;"Normal";53,41;NA;28,3
41;13,41;6,3;60;500;67;"Normal";51,21;NA;28,3
41;13,41;6,3;60;500;68;"Normal";40,4;NA;28,3
41;13,41;6,3;60;500;69;"Normal";56,8;NA;28,3
41;13,41;6,3;60;500;70;"Normal";51,8;NA;28,3
41;13,41;6,3;60;500;71;"Normal";48,79;NA;28,3
41;13,41;6,3;60;500;72;"Normal";48,19;NA;28,3
41;13,41;6,3;60;500;73;"Dominante";62,99;29;28,3
41;13,41;6,3;60;500;74;"Dominante";65,19;28,9;28,3
41;13,41;6,3;60;500;75;"Normal";44,99;NA;28,3
41;13,41;6,3;60;500;76;"Normal";57,4;NA;28,3
41;13,41;6,3;60;500;77;"Normal";54,6;NA;28,3
41;13,41;6,3;60;500;78;"Normal";57,3;NA;28,3
41;13,41;6,3;60;500;79;"Normal";42;NA;28,3
42;14,99;6,3;61;500;1;"Normal";38,01;NA;23,88
42;14,99;6,3;61;500;2;"Normal";57,99;NA;23,88
42;14,99;6,3;61;500;3;"Dominante";58,4;24,9;23,88
42;14,99;6,3;61;500;4;"Normal";55,2;NA;23,88
42;14,99;6,3;61;500;5;"Normal";56,99;NA;23,88
42;14,99;6,3;61;500;6;"Normal";41,5;NA;23,88
42;14,99;6,3;61;500;7;"Normal";49,51;NA;23,88
42;14,99;6,3;61;500;8;"Normal";56,99;NA;23,88
42;14,99;6,3;61;500;9;"Normal";48,51;NA;23,88
42;14,99;6,3;61;500;10;"Normal";55,29;NA;23,88
42;14,99;6,3;61;500;11;"Normal";20,99;NA;23,88
42;14,99;6,3;61;500;12;"Normal";51,49;NA;23,88
42;14,99;6,3;61;500;13;"Normal";41;NA;23,88
42;14,99;6,3;61;500;14;"Normal";54;NA;23,88
42;14,99;6,3;61;500;15;"Normal";56,01;NA;23,88
42;14,99;6,3;61;500;16;"Normal";47,19;NA;23,88
42;14,99;6,3;61;500;17;"Normal";49,61;NA;23,88
42;14,99;6,3;61;500;18;"Normal";56,49;NA;23,88
42;14,99;6,3;61;500;19;"Normal";39,49;NA;23,88
42;14,99;6,3;61;500;20;"Normal";30;NA;23,88
42;14,99;6,3;61;500;21;"Normal";41,59;NA;23,88
42;14,99;6,3;61;500;22;"Deformacao no DAP";53,19;NA;23,88
42;14,99;6,3;61;500;23;"Normal";43,51;NA;23,88
42;14,99;6,3;61;500;24;"Normal";29;NA;23,88
42;14,99;6,3;61;500;25;"Normal";31,7;NA;23,88
42;14,99;6,3;61;500;26;"Normal";45,9;NA;23,88
42;14,99;6,3;61;500;27;"Normal";50,49;23,5;23,88
42;14,99;6,3;61;500;28;"Normal";56,49;24,3;23,88
42;14,99;6,3;61;500;29;"Normal";33,99;20,1;23,88
42;14,99;6,3;61;500;30;"Normal";57,99;23;23,88
42;14,99;6,3;61;500;31;"Normal";25,42;11,9;23,88
42;14,99;6,3;61;500;32;"Normal";48;21,4;23,88
42;14,99;6,3;61;500;33;"Dominante";58,5;23,3;23,88
42;14,99;6,3;61;500;34;"Normal";45,49;NA;23,88
42;14,99;6,3;61;500;35;"Normal";54,51;23,9;23,88
42;14,99;6,3;61;500;36;"Tombada";35;NA;23,88
42;14,99;6,3;61;500;37;"Dominante";58,21;23,8;23,88
42;14,99;6,3;61;500;38;"Normal";43,01;22,9;23,88
42;14,99;6,3;61;500;39;"Normal";52,21;NA;23,88
42;14,99;6,3;61;500;40;"Normal";55,01;NA;23,88
42;14,99;6,3;61;500;41;"Normal";50,01;NA;23,88
42;14,99;6,3;61;500;42;"Normal";23;NA;23,88
42;14,99;6,3;61;500;43;"Dominante";58,59;24,1;23,88
42;14,99;6,3;61;500;44;"Normal";35,19;NA;23,88
42;14,99;6,3;61;500;45;"Normal";56,01;NA;23,88
42;14,99;6,3;61;500;46;"Normal";56,01;NA;23,88
42;14,99;6,3;61;500;47;"Normal";38,01;NA;23,88
42;14,99;6,3;61;500;48;"Normal";42,51;NA;23,88
42;14,99;6,3;61;500;49;"Normal";19,42;NA;23,88
42;14,99;6,3;61;500;50;"Normal";48,69;NA;23,88
42;14,99;6,3;61;500;51;"Normal";53,6;NA;23,88
42;14,99;6,3;61;500;52;"Normal";43,51;NA;23,88
42;14,99;6,3;61;500;53;"Normal";12,5;NA;23,88
42;14,99;6,3;61;500;54;"Normal";27,99;NA;23,88
42;14,99;6,3;61;500;55;"Normal";55,2;NA;23,88
42;14,99;6,3;61;500;56;"Normal";35,69;NA;23,88
42;14,99;6,3;61;500;57;"Normal";54,29;NA;23,88
42;14,99;6,3;61;500;58;"Normal";48,19;NA;23,88
42;14,99;6,3;61;500;59;"Normal";47,5;NA;23,88
42;14,99;6,3;61;500;60;"Normal";20,51;NA;23,88
42;14,99;6,3;61;500;61;"Normal";57,49;22,8;23,88
42;14,99;6,3;61;500;62;"Normal";56,99;23,3;23,88
42;14,99;6,3;61;500;63;"Normal";51,99;NA;23,88
42;14,99;6,3;61;500;64;"Dominante";59,5;23,3;23,88
42;14,99;6,3;61;500;65;"Normal";44,2;NA;23,88
42;14,99;6,3;61;500;66;"Normal";57,49;NA;23,88
42;14,99;6,3;61;500;67;"Normal";55,2;NA;23,88
42;14,99;6,3;61;500;68;"Normal";34,21;NA;23,88
42;14,99;6,3;61;500;69;"Normal";31,01;NA;23,88
42;14,99;6,3;61;500;70;"Normal";52,5;NA;23,88
42;14,99;6,3;61;500;71;"Falha";0;NA;23,88
42;14,99;6,3;61;500;72;"Normal";50,2;NA;23,88
42;14,99;6,3;61;500;73;"Normal";35,5;NA;23,88
42;14,99;6,3;61;500;74;"Normal";51,99;NA;23,88
42;14,99;6,3;61;500;75;"Normal";57,99;NA;23,88
42;14,99;6,3;61;500;76;"Normal";45,49;NA;23,88
42;14,99;6,3;61;500;77;"Normal";48,79;NA;23,88
42;14,99;6,3;61;500;78;"Falha";0;NA;23,88
42;14,99;6,3;61;500;79;"Normal";38,8;NA;23,88
42;14,99;6,3;61;500;80;"Normal";47,82;NA;23,88
43;4,02;6,3;62;500;1;"Normal";37,51;NA;27,52
43;4,02;6,3;62;500;2;"Dominante";61,01;27,2;27,52
43;4,02;6,3;62;500;3;"Normal";60,51;NA;27,52
43;4,02;6,3;62;500;4;"Normal";48,51;NA;27,52
43;4,02;6,3;62;500;5;"Normal";50,01;NA;27,52
43;4,02;6,3;62;500;6;"Normal";57,9;NA;27,52
43;4,02;6,3;62;500;7;"Normal";57,59;NA;27,52
43;4,02;6,3;62;500;8;"Normal";47,19;NA;27,52
43;4,02;6,3;62;500;9;"Normal";56,39;NA;27,52
43;4,02;6,3;62;500;10;"Normal";24,79;NA;27,52
43;4,02;6,3;62;500;11;"Normal";53,41;NA;27,52
43;4,02;6,3;62;500;12;"Normal";54;NA;27,52
43;4,02;6,3;62;500;13;"Dominante";61,01;27;27,52
43;4,02;6,3;62;500;14;"Normal";14,39;NA;27,52
43;4,02;6,3;62;500;15;"Normal";54;NA;27,52
43;4,02;6,3;62;500;16;"Normal";39,49;NA;27,52
43;4,02;6,3;62;500;17;"Normal";35;NA;27,52
43;4,02;6,3;62;500;18;"Normal";57,21;NA;27,52
43;4,02;6,3;62;500;19;"Normal";23,18;NA;27,52
43;4,02;6,3;62;500;20;"Dominante";65,5;28;27,52
43;4,02;6,3;62;500;21;"Normal";45,99;NA;27,52
43;4,02;6,3;62;500;22;"Normal";20,01;NA;27,52
43;4,02;6,3;62;500;23;"Normal";37,01;NA;27,52
43;4,02;6,3;62;500;24;"Dominante";63,49;27,8;27,52
43;4,02;6,3;62;500;25;"Normal";24,5;NA;27,52
43;4,02;6,3;62;500;26;"Normal";57,49;NA;27,52
43;4,02;6,3;62;500;27;"Normal";56,61;26,7;27,52
43;4,02;6,3;62;500;28;"Normal";36,19;23,5;27,52
43;4,02;6,3;62;500;29;"Normal";42,51;24,3;27,52
43;4,02;6,3;62;500;30;"Normal";54,51;26,3;27,52
43;4,02;6,3;62;500;31;"Normal";55,79;26,5;27,52
43;4,02;6,3;62;500;32;"Normal";45,9;25,6;27,52
43;4,02;6,3;62;500;33;"Normal";49,79;26;27,52
43;4,02;6,3;62;500;34;"Normal";46,5;NA;27,52
43;4,02;6,3;62;500;35;"Normal";38,01;23,8;27,52
43;4,02;6,3;62;500;36;"Normal";51,99;26,1;27,52
43;4,02;6,3;62;500;37;"Normal";48,69;26,1;27,52
43;4,02;6,3;62;500;38;"Normal";50,99;NA;27,52
43;4,02;6,3;62;500;39;"Normal";58,68;NA;27,52
43;4,02;6,3;62;500;40;"Normal";56,01;NA;27,52
43;4,02;6,3;62;500;41;"Normal";52,5;NA;27,52
43;4,02;6,3;62;500;42;"Normal";51,4;NA;27,52
43;4,02;6,3;62;500;43;"Normal";48;NA;27,52
43;4,02;6,3;62;500;44;"Normal";54;NA;27,52
43;4,02;6,3;62;500;45;"Normal";51,49;NA;27,52
43;4,02;6,3;62;500;46;"Normal";42,41;NA;27,52
43;4,02;6,3;62;500;47;"Normal";53,5;NA;27,52
43;4,02;6,3;62;500;48;"Normal";44,48;NA;27,52
43;4,02;6,3;62;500;49;"Normal";46,5;NA;27,52
43;4,02;6,3;62;500;50;"Normal";41,41;NA;27,52
43;4,02;6,3;62;500;51;"Normal";52,4;NA;27,52
43;4,02;6,3;62;500;52;"Normal";47,69;NA;27,52
43;4,02;6,3;62;500;53;"Normal";50,49;NA;27,52
43;4,02;6,3;62;500;54;"Normal";23,81;NA;27,52
43;4,02;6,3;62;500;55;"Normal";43,79;NA;27,52
43;4,02;6,3;62;500;56;"Normal";57,21;NA;27,52
43;4,02;6,3;62;500;57;"Normal";53,5;NA;27,52
43;4,02;6,3;62;500;58;"Normal";58,5;NA;27,52
43;4,02;6,3;62;500;59;"Normal";44,8;NA;27,52
43;4,02;6,3;62;500;60;"Normal";45,9;NA;27,52
43;4,02;6,3;62;500;61;"Normal";49,7;NA;27,52
43;4,02;6,3;62;500;62;"Dominante";62,02;27,6;27,52
