"talhao";"area";"idade";"parcela";"areaparc";"fuste";"categoria";"cap";"ht"
4;40,6;6,3;8;500;1;"Normal";62,8;27,5
4;40,6;6,3;8;500;2;"Normal";51,4;26,6
4;40,6;6,3;8;500;3;"Normal";58,21;NA
4;40,6;6,3;8;500;4;"Normal";33,9;NA
4;40,6;6,3;8;500;5;"Normal";56,61;NA
4;40,6;6,3;8;500;6;"Dominante";65,78;28,2
4;40,6;6,3;8;500;7;"Falha";0;NA
4;40,6;6,3;8;500;8;"Normal";52,4;NA
4;40,6;6,3;8;500;9;"Bifurcada Abaixo";53,19;NA
4;40,6;6,3;8;500;10;"Bifurcada Abaixo";39,4;NA
4;40,6;6,3;8;500;11;"Normal";53,19;NA
4;40,6;6,3;8;500;12;"Normal";57,3;NA
4;40,6;6,3;8;500;13;"Normal";47,82;27
4;40,6;6,3;8;500;14;"Normal";56,49;NA
4;40,6;6,3;8;500;15;"Normal";53;NA
4;40,6;6,3;8;500;16;"Normal";56,01;NA
4;40,6;6,3;8;500;17;"Normal";57,59;NA
4;40,6;6,3;8;500;18;"Normal";53,09;NA
4;40,6;6,3;8;500;19;"Normal";40,21;NA
4;40,6;6,3;8;500;20;"Normal";59,69;NA
4;40,6;6,3;8;500;21;"Normal";57,99;NA
4;40,6;6,3;8;500;22;"Normal";39,49;NA
4;40,6;6,3;8;500;23;"Normal";52,81;NA
4;40,6;6,3;8;500;24;"Normal";56,8;28
4;40,6;6,3;8;500;25;"Normal";51,21;NA
4;40,6;6,3;8;500;26;"Normal";54,29;NA
4;40,6;6,3;8;500;27;"Normal";61,51;NA
4;40,6;6,3;8;500;28;"Normal";59,31;NA
4;40,6;6,3;8;500;29;"Falha";0;NA
4;40,6;6,3;8;500;30;"Normal";48,19;NA
4;40,6;6,3;8;500;31;"Normal";33,62;NA
4;40,6;6,3;8;500;32;"Normal";23,91;NA
4;40,6;6,3;8;500;33;"Normal";62,8;NA
4;40,6;6,3;8;500;34;"Dominante";64,81;29
4;40,6;6,3;8;500;35;"Normal";50,61;27,3
4;40,6;6,3;8;500;36;"Normal";61,01;NA
4;40,6;6,3;8;500;37;"Normal";61,01;NA
4;40,6;6,3;8;500;38;"Dominante";75,4;29,7
4;40,6;6,3;8;500;39;"Bifurcada Abaixo";23,81;NA
4;40,6;6,3;8;500;40;"Falha";0;NA
4;40,6;6,3;8;500;41;"Normal";38,3;NA
4;40,6;6,3;8;500;42;"Normal";57,49;NA
4;40,6;6,3;8;500;43;"Normal";64,31;NA
4;40,6;6,3;8;500;44;"Normal";63,49;NA
4;40,6;6,3;8;500;45;"Normal";50,61;NA
4;40,6;6,3;8;500;46;"Normal";62,61;NA
4;40,6;6,3;8;500;47;"Normal";38,8;24,2
4;40,6;6,3;8;500;48;"Normal";60,51;NA
4;40,6;6,3;8;500;49;"Normal";48,41;NA
4;40,6;6,3;8;500;50;"Normal";58,5;NA
4;40,6;6,3;8;500;51;"Normal";60,41;NA
4;40,6;6,3;8;500;52;"Normal";60;NA
4;40,6;6,3;8;500;53;"Normal";56,2;NA
4;40,6;6,3;8;500;54;"Normal";41,19;NA
4;40,6;6,3;8;500;55;"Dominante";65,19;29,2
4;40,6;6,3;8;500;56;"Normal";61,29;NA
4;40,6;6,3;8;500;57;"Falha";0;NA
4;40,6;6,3;8;500;58;"Normal";52,21;27,2
4;40,6;6,3;8;500;59;"Normal";47,91;NA
4;40,6;6,3;8;500;60;"Dominante";67,39;30,1
4;40,6;6,3;8;500;61;"Normal";50,49;NA
4;40,6;6,3;8;500;62;"Normal";59;NA
4;40,6;6,3;8;500;63;"Normal";57,59;NA
4;40,6;6,3;8;500;64;"Normal";45,3;NA
4;40,6;6,3;8;500;65;"Normal";54,6;27,5
4;40,6;6,3;8;500;66;"Normal";57,11;27,9
4;40,6;6,3;8;500;67;"Normal";54,41;27,6
4;40,6;6,3;9;500;1;"Normal";62,02;27,8
4;40,6;6,3;9;500;2;"Normal";61,8;28,6
4;40,6;6,3;9;500;3;"Normal";29;17,8
4;40,6;6,3;9;500;4;"Normal";69,99;NA
4;40,6;6,3;9;500;5;"Normal";68,99;NA
4;40,6;6,3;9;500;6;"Normal";47;NA
4;40,6;6,3;9;500;7;"Normal";55,79;NA
4;40,6;6,3;9;500;8;"Normal";66,79;NA
4;40,6;6,3;9;500;9;"Normal";61,8;NA
4;40,6;6,3;9;500;10;"Dominante";74,39;30
4;40,6;6,3;9;500;11;"Normal";47,41;NA
4;40,6;6,3;9;500;12;"Tombada";41,41;NA
4;40,6;6,3;9;500;13;"Normal";67,01;NA
4;40,6;6,3;9;500;14;"Normal";48,79;NA
4;40,6;6,3;9;500;15;"Normal";66;NA
4;40,6;6,3;9;500;16;"Normal";58,21;NA
4;40,6;6,3;9;500;17;"Normal";61,51;NA
4;40,6;6,3;9;500;18;"Normal";59;NA
4;40,6;6,3;9;500;19;"Normal";68,99;NA
4;40,6;6,3;9;500;20;"Normal";26,39;NA
4;40,6;6,3;9;500;21;"Normal";58,09;NA
4;40,6;6,3;9;500;22;"Normal";49,39;NA
4;40,6;6,3;9;500;23;"Normal";59;27,6
4;40,6;6,3;9;500;24;"Normal";54,41;NA
4;40,6;6,3;9;500;25;"Normal";61,01;NA
4;40,6;6,3;9;500;26;"Normal";54;NA
4;40,6;6,3;9;500;27;"Normal";61,39;NA
4;40,6;6,3;9;500;28;"Normal";68,39;NA
4;40,6;6,3;9;500;29;"Normal";64,5;NA
4;40,6;6,3;9;500;30;"Normal";31,01;NA
4;40,6;6,3;9;500;31;"Normal";67,01;NA
4;40,6;6,3;9;500;32;"Normal";67,8;NA
4;40,6;6,3;9;500;33;"Normal";66;NA
4;40,6;6,3;9;500;34;"Normal";56,01;28
4;40,6;6,3;9;500;35;"Dominante";71,6;30,2
4;40,6;6,3;9;500;36;"Normal";32,01;NA
4;40,6;6,3;9;500;37;"Normal";45,4;NA
4;40,6;6,3;9;500;38;"Normal";71,6;NA
4;40,6;6,3;9;500;39;"Normal";68,2;NA
4;40,6;6,3;9;500;40;"Normal";65;NA
4;40,6;6,3;9;500;41;"Normal";49,1;NA
4;40,6;6,3;9;500;42;"Normal";55,01;NA
4;40,6;6,3;9;500;43;"Dominante";74,49;30,5
4;40,6;6,3;9;500;44;"Normal";66,29;NA
4;40,6;6,3;9;500;45;"Normal";64,09;28,6
4;40,6;6,3;9;500;46;"Normal";47,19;NA
4;40,6;6,3;9;500;47;"Dominante";77,41;30,3
4;40,6;6,3;9;500;48;"Normal";58,81;NA
4;40,6;6,3;9;500;49;"Normal";48;NA
4;40,6;6,3;9;500;50;"Bifurcada Abaixo";62,02;NA
4;40,6;6,3;9;500;51;"Bifurcada Abaixo";22,81;NA
4;40,6;6,3;9;500;52;"Dominante";73,39;30,4
4;40,6;6,3;9;500;53;"Normal";42;22,1
4;40,6;6,3;9;500;54;"Normal";62,39;28,5
4;40,6;6,3;9;500;55;"Normal";65,19;28,8
4;40,6;6,3;9;500;56;"Normal";60,1;28,6
4;40,6;6,3;10;500;1;"Tombada";61,2;NA
4;40,6;6,3;10;500;2;"Normal";60,7;25,1
4;40,6;6,3;10;500;3;"Tombada";46,31;NA
4;40,6;6,3;10;500;4;"Tombada";53,31;NA
4;40,6;6,3;10;500;5;"Normal";54,51;24,9
4;40,6;6,3;10;500;6;"Normal";56,2;25,3
4;40,6;6,3;10;500;7;"Dominante";62,02;26,5
4;40,6;6,3;10;500;8;"Dominante";64,31;26,9
4;40,6;6,3;10;500;9;"Normal";48,19;NA
4;40,6;6,3;10;500;10;"Normal";59;NA
4;40,6;6,3;10;500;11;"Normal";41;NA
4;40,6;6,3;10;500;12;"Tombada";57,3;NA
4;40,6;6,3;10;500;13;"Dominante";62,02;25,8
4;40,6;6,3;10;500;14;"Normal";49,01;NA
4;40,6;6,3;10;500;15;"Normal";61,7;NA
4;40,6;6,3;10;500;16;"Normal";45,99;NA
4;40,6;6,3;10;500;17;"Normal";44,99;NA
4;40,6;6,3;10;500;18;"Normal";57,99;NA
4;40,6;6,3;10;500;19;"Normal";54,19;NA
4;40,6;6,3;10;500;20;"Normal";51,99;NA
4;40,6;6,3;10;500;21;"Normal";53;NA
4;40,6;6,3;10;500;22;"Normal";57,99;NA
4;40,6;6,3;10;500;23;"Tombada";28,49;NA
4;40,6;6,3;10;500;24;"Normal";27,21;NA
4;40,6;6,3;10;500;25;"Normal";59;NA
4;40,6;6,3;10;500;26;"Normal";61,01;NA
4;40,6;6,3;10;500;27;"Normal";51,21;NA
4;40,6;6,3;10;500;28;"Normal";53;NA
4;40,6;6,3;10;500;29;"Normal";47;NA
4;40,6;6,3;10;500;30;"Normal";49,2;NA
4;40,6;6,3;10;500;31;"Normal";50,99;NA
4;40,6;6,3;10;500;32;"Dominante";62,99;26,8
4;40,6;6,3;10;500;33;"Normal";59,19;NA
4;40,6;6,3;10;500;34;"Normal";54,51;24,2
4;40,6;6,3;10;500;35;"Dominante";63,59;27
4;40,6;6,3;10;500;36;"Normal";44,01;NA
4;40,6;6,3;10;500;37;"Tombada";51,21;NA
4;40,6;6,3;10;500;38;"Normal";56,01;NA
4;40,6;6,3;10;500;39;"Normal";53;NA
4;40,6;6,3;10;500;40;"Normal";56,01;NA
4;40,6;6,3;10;500;41;"Normal";56,8;NA
4;40,6;6,3;10;500;42;"Normal";39,4;NA
4;40,6;6,3;10;500;43;"Normal";56,2;NA
4;40,6;6,3;10;500;44;"Normal";44,01;NA
4;40,6;6,3;10;500;45;"Normal";45,71;24
4;40,6;6,3;10;500;46;"Normal";54,19;NA
4;40,6;6,3;10;500;47;"Normal";42,41;NA
4;40,6;6,3;10;500;48;"Normal";60;NA
4;40,6;6,3;10;500;49;"Normal";21,99;NA
4;40,6;6,3;10;500;50;"Normal";56,01;NA
4;40,6;6,3;10;500;51;"Normal";26,99;NA
4;40,6;6,3;10;500;52;"Normal";61,01;NA
4;40,6;6,3;10;500;53;"Normal";44,01;NA
4;40,6;6,3;10;500;54;"Normal";59;NA
4;40,6;6,3;10;500;55;"Normal";56,01;NA
4;40,6;6,3;10;500;56;"Normal";37,1;21
4;40,6;6,3;10;500;57;"Normal";56,2;NA
4;40,6;6,3;10;500;58;"Normal";51,21;NA
4;40,6;6,3;10;500;59;"Normal";51,99;NA
4;40,6;6,3;10;500;60;"Normal";56,2;NA
4;40,6;6,3;10;500;61;"Normal";57,11;NA
4;40,6;6,3;10;500;62;"Normal";52,21;NA
4;40,6;6,3;10;500;63;"Normal";51,99;NA
4;40,6;6,3;10;500;64;"Normal";51,58;25,1
4;40,6;6,3;10;500;65;"Normal";50,2;24,5
4;40,6;6,3;10;500;66;"Normal";49,7;24
5;31,61;6,3;11;500;1;"Tombada";57,59;NA
5;31,61;6,3;11;500;2;"Normal";48,6;26,5
5;31,61;6,3;11;500;3;"Normal";55,1;28,2
5;31,61;6,3;11;500;4;"Normal";38,99;25,4
5;31,61;6,3;11;500;5;"Normal";26,8;17,4
5;31,61;6,3;11;500;6;"Normal";44,3;25,4
5;31,61;6,3;11;500;7;"Normal";31,79;NA
5;31,61;6,3;11;500;8;"Normal";51,99;NA
5;31,61;6,3;11;500;9;"Normal";42,69;NA
5;31,61;6,3;11;500;10;"Normal";24;NA
5;31,61;6,3;11;500;11;"Normal";40,5;NA
5;31,61;6,3;11;500;12;"Tombada";41,31;NA
5;31,61;6,3;11;500;13;"Normal";43,39;NA
5;31,61;6,3;11;500;14;"Normal";56,2;NA
5;31,61;6,3;11;500;15;"Normal";29;NA
5;31,61;6,3;11;500;16;"Normal";54,19;NA
5;31,61;6,3;11;500;17;"Normal";49,51;NA
5;31,61;6,3;11;500;18;"Normal";44,39;NA
5;31,61;6,3;11;500;19;"Normal";47,31;NA
5;31,61;6,3;11;500;20;"Normal";47,69;NA
5;31,61;6,3;11;500;21;"Normal";42;NA
5;31,61;6,3;11;500;22;"Dominante";60,29;29,2
5;31,61;6,3;11;500;23;"Dominante";58,5;27,8
5;31,61;6,3;11;500;24;"Dominante";57,99;28
5;31,61;6,3;11;500;25;"Normal";56,99;NA
5;31,61;6,3;11;500;26;"Normal";50,99;NA
5;31,61;6,3;11;500;27;"Normal";45,4;NA
5;31,61;6,3;11;500;28;"Normal";56,3;NA
5;31,61;6,3;11;500;29;"Dominante";58,4;28,7
5;31,61;6,3;11;500;30;"Bifurcada";29,31;NA
5;31,61;6,3;11;500;31;"Normal";44,3;NA
5;31,61;6,3;11;500;32;"Normal";53;NA
5;31,61;6,3;11;500;33;"Normal";47,09;NA
5;31,61;6,3;11;500;34;"Tombada";44,39;NA
5;31,61;6,3;11;500;35;"Normal";49,39;NA
5;31,61;6,3;11;500;36;"Normal";46,5;NA
5;31,61;6,3;11;500;37;"Normal";50,01;NA
5;31,61;6,3;11;500;38;"Normal";50,99;NA
5;31,61;6,3;11;500;39;"Normal";42;NA
5;31,61;6,3;11;500;40;"Normal";42,6;NA
5;31,61;6,3;11;500;41;"Normal";50,61;NA
5;31,61;6,3;11;500;42;"Dominante";59;28
5;31,61;6,3;11;500;43;"Normal";45,11;NA
5;31,61;6,3;11;500;44;"Normal";43,51;NA
5;31,61;6,3;11;500;45;"Normal";53;26,5
5;31,61;6,3;11;500;46;"Bifurcada Abaixo";25,29;NA
5;31,61;6,3;11;500;47;"Bifurcada Abaixo";29,5;NA
5;31,61;6,3;11;500;48;"Normal";50,99;NA
5;31,61;6,3;11;500;49;"Normal";26,39;NA
5;31,61;6,3;11;500;50;"Normal";49,61;NA
5;31,61;6,3;11;500;51;"Normal";47,41;NA
5;31,61;6,3;11;500;52;"Normal";56,49;NA
5;31,61;6,3;11;500;53;"Normal";47;NA
5;31,61;6,3;11;500;54;"Normal";26,2;NA
5;31,61;6,3;11;500;55;"Normal";47,41;NA
5;31,61;6,3;11;500;56;"Normal";51,99;NA
5;31,61;6,3;11;500;57;"Tombada";50,49;NA
5;31,61;6,3;11;500;58;"Normal";46,31;NA
5;31,61;6,3;11;500;59;"Normal";57,11;28,8
5;31,61;6,3;11;500;60;"Normal";17,5;10,4
5;31,61;6,3;11;500;61;"Normal";51,21;27
6;20,8;6,3;12;500;1;"Tombada";46,59;NA
6;20,8;6,3;12;500;2;"Normal";12;NA
6;20,8;6,3;12;500;3;"Normal";50,61;26,8
6;20,8;6,3;12;500;4;"Normal";43,39;24,9
6;20,8;6,3;12;500;5;"Normal";44,89;26
6;20,8;6,3;12;500;6;"Normal";35;NA
6;20,8;6,3;12;500;7;"Dominante";56,01;27
6;20,8;6,3;12;500;8;"Normal";9,61;NA
6;20,8;6,3;12;500;9;"Normal";52,81;NA
6;20,8;6,3;12;500;10;"Normal";54,79;NA
6;20,8;6,3;12;500;11;"Tombada";27,21;NA
6;20,8;6,3;12;500;12;"Normal";49,01;26
6;20,8;6,3;12;500;13;"Normal";50,99;NA
6;20,8;6,3;12;500;14;"Normal";50,49;NA
6;20,8;6,3;12;500;15;"Normal";49,01;NA
6;20,8;6,3;12;500;16;"Dominante";56,01;27,1
6;20,8;6,3;12;500;17;"Normal";38,99;NA
6;20,8;6,3;12;500;18;"Normal";48,41;NA
6;20,8;6,3;12;500;19;"Normal";48,79;NA
6;20,8;6,3;12;500;20;"Normal";36,51;NA
6;20,8;6,3;12;500;21;"Normal";49,1;NA
6;20,8;6,3;12;500;22;"Normal";48,41;NA
6;20,8;6,3;12;500;23;"Tombada";43,79;NA
6;20,8;6,3;12;500;24;"Tombada";42,6;NA
6;20,8;6,3;12;500;25;"Normal";47;NA
6;20,8;6,3;12;500;26;"Normal";29,81;NA
6;20,8;6,3;12;500;27;"Normal";48,19;NA
6;20,8;6,3;12;500;28;"Normal";37,6;NA
6;20,8;6,3;12;500;29;"Normal";40,4;NA
6;20,8;6,3;12;500;30;"Normal";45,9;NA
6;20,8;6,3;12;500;31;"Normal";37,51;NA
6;20,8;6,3;12;500;32;"Normal";48,6;NA
6;20,8;6,3;12;500;33;"Normal";41,91;NA
6;20,8;6,3;12;500;34;"Normal";49,2;26
6;20,8;6,3;12;500;35;"Normal";43,51;NA
6;20,8;6,3;12;500;36;"Normal";53,5;NA
6;20,8;6,3;12;500;37;"Normal";47,31;NA
6;20,8;6,3;12;500;38;"Normal";40,31;NA
6;20,8;6,3;12;500;39;"Normal";46,5;NA
6;20,8;6,3;12;500;40;"Normal";49,89;NA
6;20,8;6,3;12;500;41;"Normal";45,3;NA
6;20,8;6,3;12;500;42;"Normal";49,01;NA
6;20,8;6,3;12;500;43;"Normal";48,29;NA
6;20,8;6,3;12;500;44;"Normal";33,99;NA
6;20,8;6,3;12;500;45;"Normal";54;26,8
6;20,8;6,3;12;500;46;"Normal";48,19;NA
6;20,8;6,3;12;500;47;"Normal";49,01;NA
6;20,8;6,3;12;500;48;"Normal";51,4;NA
6;20,8;6,3;12;500;49;"Falha";0;NA
6;20,8;6,3;12;500;50;"Dominante";59,6;27,6
6;20,8;6,3;12;500;51;"Dominante";57,59;28
6;20,8;6,3;12;500;52;"Normal";54;NA
6;20,8;6,3;12;500;53;"Normal";53,41;NA
6;20,8;6,3;12;500;54;"Normal";55,61;NA
6;20,8;6,3;12;500;55;"Normal";30,28;NA
6;20,8;6,3;12;500;56;"Normal";49,39;26,2
6;20,8;6,3;12;500;57;"Normal";38,39;NA
6;20,8;6,3;12;500;58;"Normal";55,61;26,6
6;20,8;6,3;12;500;59;"Tombada";51,8;NA
6;20,8;6,3;12;500;60;"Dominante";58,4;27,5
7;48,15;6,3;13;500;1;"Normal";51,4;27,5
7;48,15;6,3;13;500;2;"Normal";55,79;27,9
7;48,15;6,3;13;500;3;"Normal";46,5;NA
7;48,15;6,3;13;500;4;"Normal";46,5;NA
7;48,15;6,3;13;500;5;"Normal";48,51;NA
7;48,15;6,3;13;500;6;"Normal";53,6;NA
7;48,15;6,3;13;500;7;"Normal";55,79;NA
7;48,15;6,3;13;500;8;"Normal";45,99;NA
7;48,15;6,3;13;500;9;"Normal";49,29;NA
7;48,15;6,3;13;500;10;"Normal";54,6;NA
7;48,15;6,3;13;500;11;"Normal";56,39;NA
7;48,15;6,3;13;500;12;"Normal";52,09;25
7;48,15;6,3;13;500;13;"Normal";51,99;NA
7;48,15;6,3;13;500;14;"Normal";43,51;NA
7;48,15;6,3;13;500;15;"Normal";53,41;NA
7;48,15;6,3;13;500;16;"Normal";53,6;NA
7;48,15;6,3;13;500;17;"Bifurcada Abaixo";25,6;NA
7;48,15;6,3;13;500;18;"Bifurcada Abaixo";53,6;NA
7;48,15;6,3;13;500;19;"Normal";50,01;NA
7;48,15;6,3;13;500;20;"Normal";47,31;NA
7;48,15;6,3;13;500;21;"Normal";61,01;NA
7;48,15;6,3;13;500;22;"Normal";48,19;NA
7;48,15;6,3;13;500;23;"Normal";60,51;NA
7;48,15;6,3;13;500;24;"Normal";48,29;26,6
7;48,15;6,3;13;500;25;"Normal";54,19;NA
7;48,15;6,3;13;500;26;"Normal";33,3;NA
7;48,15;6,3;13;500;27;"Normal";59,5;NA
7;48,15;6,3;13;500;28;"Normal";53,41;NA
7;48,15;6,3;13;500;29;"Dominante";64,4;29
7;48,15;6,3;13;500;30;"Falha";0;NA
7;48,15;6,3;13;500;31;"Falha";0;NA
7;48,15;6,3;13;500;32;"Normal";56,3;NA
7;48,15;6,3;13;500;33;"Dominante";62,39;29,6
7;48,15;6,3;13;500;34;"Normal";59,5;NA
7;48,15;6,3;13;500;35;"Normal";51,11;26,1
7;48,15;6,3;13;500;36;"Normal";58,5;NA
7;48,15;6,3;13;500;37;"Normal";53,69;NA
7;48,15;6,3;13;500;38;"Normal";39,99;NA
7;48,15;6,3;13;500;39;"Dominante";62,2;27,2
7;48,15;6,3;13;500;40;"Falha";0;NA
7;48,15;6,3;13;500;41;"Dominante";62,11;29,4
7;48,15;6,3;13;500;42;"Dominante";62,02;29,4
7;48,15;6,3;13;500;43;"Normal";58,4;NA
7;48,15;6,3;13;500;44;"Normal";53,6;NA
7;48,15;6,3;13;500;45;"Normal";50,49;NA
7;48,15;6,3;13;500;46;"Normal";53,41;26,6
7;48,15;6,3;13;500;47;"Normal";44,8;NA
7;48,15;6,3;13;500;48;"Normal";58,09;NA
7;48,15;6,3;13;500;49;"Normal";44,2;NA
7;48,15;6,3;13;500;50;"Normal";58,5;NA
7;48,15;6,3;13;500;51;"Normal";32,39;NA
7;48,15;6,3;13;500;52;"Normal";54,51;NA
7;48,15;6,3;13;500;53;"Normal";53,19;NA
7;48,15;6,3;13;500;54;"Normal";53,6;NA
7;48,15;6,3;13;500;55;"Normal";52,31;NA
7;48,15;6,3;13;500;56;"Normal";50,89;NA
7;48,15;6,3;13;500;57;"Normal";57,49;26,7
7;48,15;6,3;13;500;58;"Normal";47,31;NA
7;48,15;6,3;13;500;59;"Normal";38,8;21,4
7;48,15;6,3;13;500;60;"Normal";53,91;27,2
7;48,15;6,3;13;500;61;"Normal";53,82;27,3
7;48,15;6,3;14;500;1;"Normal";46,5;23,6
7;48,15;6,3;14;500;2;"Normal";54,51;26,3
7;48,15;6,3;14;500;3;"Dominante";62,99;28
7;48,15;6,3;14;500;4;"Normal";32,39;NA
7;48,15;6,3;14;500;5;"Normal";49,01;NA
7;48,15;6,3;14;500;6;"Normal";51,71;NA
7;48,15;6,3;14;500;7;"Normal";55,2;NA
7;48,15;6,3;14;500;8;"Normal";55,01;NA
7;48,15;6,3;14;500;9;"Normal";54,7;NA
7;48,15;6,3;14;500;10;"Normal";25,01;NA
7;48,15;6,3;14;500;11;"Normal";47,82;NA
7;48,15;6,3;14;500;12;"Normal";31,7;17
7;48,15;6,3;14;500;13;"Normal";61,2;NA
7;48,15;6,3;14;500;14;"Normal";44,01;NA
7;48,15;6,3;14;500;15;"Normal";56,61;NA
7;48,15;6,3;14;500;16;"Normal";50,61;NA
7;48,15;6,3;14;500;17;"Normal";34,81;NA
7;48,15;6,3;14;500;18;"Normal";25,01;NA
7;48,15;6,3;14;500;19;"Normal";59;NA
7;48,15;6,3;14;500;20;"Normal";57,3;NA
7;48,15;6,3;14;500;21;"Normal";52,5;NA
7;48,15;6,3;14;500;22;"Normal";57,81;NA
7;48,15;6,3;14;500;23;"Normal";56,49;26
7;48,15;6,3;14;500;24;"Normal";51,99;NA
7;48,15;6,3;14;500;25;"Normal";45,99;NA
7;48,15;6,3;14;500;26;"Normal";34,81;NA
7;48,15;6,3;14;500;27;"Falha";0;NA
7;48,15;6,3;14;500;28;"Dominante";65,6;28,3
7;48,15;6,3;14;500;29;"Normal";35,69;NA
7;48,15;6,3;14;500;30;"Normal";47,19;NA
7;48,15;6,3;14;500;31;"Normal";39,49;NA
7;48,15;6,3;14;500;32;"Dominante";65,69;29
7;48,15;6,3;14;500;33;"Normal";52,68;NA
7;48,15;6,3;14;500;34;"Normal";39,49;24
7;48,15;6,3;14;500;35;"Normal";59,69;NA
7;48,15;6,3;14;500;36;"Normal";51,21;NA
7;48,15;6,3;14;500;37;"Normal";30,28;NA
7;48,15;6,3;14;500;38;"Normal";61,2;NA
7;48,15;6,3;14;500;39;"Normal";41,41;NA
7;48,15;6,3;14;500;40;"Dominante";64,59;29,5
7;48,15;6,3;14;500;41;"Normal";41,19;NA
7;48,15;6,3;14;500;42;"Normal";47,69;NA
7;48,15;6,3;14;500;43;"Normal";43,39;NA
7;48,15;6,3;14;500;44;"Normal";54,92;NA
7;48,15;6,3;14;500;45;"Normal";50,99;26,6
7;48,15;6,3;14;500;46;"Normal";50,01;NA
7;48,15;6,3;14;500;47;"Normal";62,8;NA
7;48,15;6,3;14;500;48;"Normal";58,5;NA
7;48,15;6,3;14;500;49;"Normal";22,4;NA
7;48,15;6,3;14;500;50;"Normal";36,29;NA
7;48,15;6,3;14;500;51;"Normal";50,2;NA
7;48,15;6,3;14;500;52;"Normal";60;NA
7;48,15;6,3;14;500;53;"Normal";43,7;NA
7;48,15;6,3;14;500;54;"Normal";57,99;NA
7;48,15;6,3;14;500;55;"Normal";57,99;NA
7;48,15;6,3;14;500;56;"Normal";49,89;25,8
7;48,15;6,3;14;500;57;"Dominante";68,02;29,7
7;48,15;6,3;14;500;58;"Normal";41,19;23,7
7;48,15;6,3;14;500;59;"Normal";56,99;26,8
7;48,15;6,3;14;500;60;"Normal";38,39;20
7;48,15;6,3;15;500;1;"Normal";44,3;25,7
7;48,15;6,3;15;500;2;"Normal";34,81;21,1
7;48,15;6,3;15;500;3;"Falha";0;NA
7;48,15;6,3;15;500;4;"Normal";45,58;NA
7;48,15;6,3;15;500;5;"Normal";25,29;NA
7;48,15;6,3;15;500;6;"Normal";48;NA
7;48,15;6,3;15;500;7;"Normal";52,4;NA
7;48,15;6,3;15;500;8;"Dominante";61,7;27,9
7;48,15;6,3;15;500;9;"Normal";34,49;NA
7;48,15;6,3;15;500;10;"Normal";49,39;NA
7;48,15;6,3;15;500;11;"Normal";48,41;NA
7;48,15;6,3;15;500;12;"Normal";48;26,1
7;48,15;6,3;15;500;13;"Normal";47,91;NA
7;48,15;6,3;15;500;14;"Normal";48,91;NA
7;48,15;6,3;15;500;15;"Normal";41,69;NA
7;48,15;6,3;15;500;16;"Normal";21,49;NA
7;48,15;6,3;15;500;17;"Normal";54,51;NA
7;48,15;6,3;15;500;18;"Normal";42,79;NA
7;48,15;6,3;15;500;19;"Normal";44,61;NA
7;48,15;6,3;15;500;20;"Normal";37,6;NA
7;48,15;6,3;15;500;21;"Normal";55,39;NA
7;48,15;6,3;15;500;22;"Normal";52,9;NA
7;48,15;6,3;15;500;23;"Normal";53,6;27
7;48,15;6,3;15;500;24;"Normal";53,19;NA
7;48,15;6,3;15;500;25;"Normal";46,21;NA
7;48,15;6,3;15;500;26;"Normal";53,31;NA
7;48,15;6,3;15;500;27;"Dominante";57,99;29,2
7;48,15;6,3;15;500;28;"Normal";47,91;NA
7;48,15;6,3;15;500;29;"Normal";56,2;NA
7;48,15;6,3;15;500;30;"Normal";36,29;NA
7;48,15;6,3;15;500;31;"Normal";47,31;NA
7;48,15;6,3;15;500;32;"Normal";52,09;NA
7;48,15;6,3;15;500;33;"Normal";45,71;NA
7;48,15;6,3;15;500;34;"Normal";52,21;27,1
7;48,15;6,3;15;500;35;"Normal";54;NA
7;48,15;6,3;15;500;36;"Normal";50,49;NA
7;48,15;6,3;15;500;37;"Normal";51,9;NA
7;48,15;6,3;15;500;38;"Normal";56,01;NA
7;48,15;6,3;15;500;39;"Normal";38,8;NA
7;48,15;6,3;15;500;40;"Dominante";58,31;28,3
7;48,15;6,3;15;500;41;"Dominante";57,4;27,3
7;48,15;6,3;15;500;42;"Normal";50,71;NA
7;48,15;6,3;15;500;43;"Normal";36,69;NA
7;48,15;6,3;15;500;44;"Normal";54,92;NA
7;48,15;6,3;15;500;45;"Normal";52,68;27
7;48,15;6,3;15;500;46;"Falha";0;NA
7;48,15;6,3;15;500;47;"Normal";55,51;NA
7;48,15;6,3;15;500;48;"Normal";53,31;NA
7;48,15;6,3;15;500;49;"Normal";54,19;NA
7;48,15;6,3;15;500;50;"Normal";48,51;NA
7;48,15;6,3;15;500;51;"Normal";46,09;NA
7;48,15;6,3;15;500;52;"Normal";45,49;NA
7;48,15;6,3;15;500;53;"Normal";43,51;NA
7;48,15;6,3;15;500;54;"Normal";46,9;NA
7;48,15;6,3;15;500;55;"Normal";53;NA
7;48,15;6,3;15;500;56;"Normal";44,89;25,8
7;48,15;6,3;15;500;57;"Normal";42,91;NA
7;48,15;6,3;15;500;58;"Dominante";57,49;27,7
7;48,15;6,3;15;500;59;"Normal";36,1;23,1
7;48,15;6,3;15;500;60;"Bifurcada Abaixo";48,51;25,4
7;48,15;6,3;15;500;61;"Bifurcada Abaixo";44,01;NA
8;37,51;6,3;16;500;1;"Dominante";59,41;27,7
8;37,51;6,3;16;500;2;"Normal";50,01;26,9
